,Place
1983,"বাঁকুড়া
"
1984,"অবোহর
"
1985,"টুমকুর
"
1986,"জয়শলমীর
"
1987,"কোট্টায়াম
"
1988,"আগরতলা
"
1989,"কেদারনাথ
"
1990,"বিলাসপুর
"
1991,"গোড্ডা
"
1992,"বোম্বাই
"
1993,"কাভারত্তি
"
1994,"ভদোদরা
"
1995,"নগরকোইল
"
1996,"রায়চুর
"
1997,"আলোয়ার
"
1998,"ওসমানাবাদ
"
1999,"আঙলোং
"
2000,"বর্ধমান
"
2001,"পাটনা
"
2002,"হাম্পী
"
2003,"চাঙলাঙ
"
2004,"পাবাপুরী
"
2005,"বোকারো
"
2006,"হলদিয়া
"
2007,"নরওয়ার
"
2008,"পালামৌ
"
2009,"চেন্নাই
"
2010,"দমো
"
2011,"বর্ধমান
"
2012,"সুপোল
"
2013,"টিটলাগড়
"
2014,"তামব্রম
"
2015,"টুমকুর
"
2016,"খগড়িয়া
"
2017,"লখিমপুর
"
2018,"জয়নগর
"
2019,"পিলানী
"
2020,"দিল্লী \ নতুন দিল্লী
"
2021,"লেহ
"
2022,"ভদোদরা
"
2023,"কার্সিয়াং
"
2024,"সোলান
"
2025,"বেতুল
"
2026,"রীবা
"
2027,"আইজল
"
2028,"আগরতলা
"
2029,"কাটিহার
"
2030,"হোশাঙ্গাবাদ
"
2031,"টুমকুর
"
2032,"ঔরঙ্গাবাদ
"
2033,"আজমীর
"
2034,"নজীবাবাদ টাটানগর
"
2035,"ভিলাই
"
2036,"উদয়পুর
"
2037,"খগড়িয়া
"
2038,"মোতিহারি
"
2039,"সমস্তিপুর
"
2040,"উইলিয়ামনগর
"
2041,"রাজগড়
"
2042,"গোয়ালপাড়া
"
2043,"মধুবনী
"
2044,"নাদেড়
"
2045,"মোতিহারি
"
2046,"ঝাঁসী
"
2047,"তিনসুকিয়া
"
2048,"হলদিয়া
"
2049,"রোপাড়
"
2050,"বিহার শরিফ
"
2051,"পিপলি
"
2052,"কোট্টায়াম
"
2053,"নাসিক
"
2054,"তঞ্জাভুর
"
2055,"গান্ধীনগর
"
2056,"বাঁকুড়া
"
2057,"দেওঘর
"
2058,"গোয়া
"
2059,"ডোডা
"
2060,"ইটারসী
"
2061,"আলীগড়
"
2062,"ইরোড
"
2063,"সোমনাথ
"
2064,"সিমলা
"
2065,"দেবরিয়া
"
2066,"তামব্রম
"
2067,"কোচি
"
2068,"সেনাপতি
"
2069,"ঝাঁসী
"
2070,"গোরক্ষপুর
"
2071,"দেওঘর
"
2072,"কুর্গ
"
2073,"অম্বিকাপুর
"
2074,"ডিমাপুর
"
2075,"মান্ডী
"
2076,"ঔরঙ্গাবাদ
"
2077,"বাঁশবাড়া
"
2078,"পালামৌ
"
2079,"হলদিয়া
"
2080,"গাজীপুর
"
2081,"জয়পুর
"
2082,"গৌহাটি
"
2083,"চম্পাবত
"
2084,"দিল্লী \ নতুন দিল্লী
"
2085,"আজমগড়
"
2086,"নরওয়ার
"
2087,"সম্বলপুর
"
2088,"ডিমাপুর
"
2089,"বাঁকুড়া
"
2090,"বুন্দলশহর
"
2091,"হল্দোয়ানী
"
2092,"হিসার
"
2093,"কাটিহার
"
2094,"শ্রীগঙ্গানগর
"
2095,"রামপুর
"
2096,"পুরুলিয়া
"
2097,"মবানা
"
2098,"হিসার
"
2099,"পুরী
"
2100,"জয়শলমীর
"
2101,"পুনা
"
2102,"সিমলা
"
2103,"মুজফ্ফরপুর
"
2104,"হাপুর
"
2105,"রাজগড়
"
2106,"গুন্টুর
"
2107,"নরকটিয়াগঞ্জ
"
2108,"লক্নৌ
"
2109,"হরিদ্বার
"
2110,"রাজকোট
"
2111,"ইরোড
"
2112,"হাম্পী
"
2113,"জলপাইগুড়ি
"
2114,"অনন্তপুর
"
2115,"চাইবাসা
"
2116,"খগড়িয়া
"
2117,"কোলকাতা
"
2118,"ঘাটমপুর
"
2119,"ঘাটশিলা
"
2120,"পান্ডারপুর
"
2121,"আসানসোল
"
2122,"হায়দ্রাবাদ
"
2123,"রামপুর
"
2124,"বালেশ্বর
"
2125,"ইটারসী
"
2126,"বালেশ্বর
"
2127,"পূর্ণিয়া
"
2128,"লুধিয়ানা
"
2129,"কুর্গ
"
2130,"দিল্লী \ নতুন দিল্লী
"
2131,"বাঁকুড়া
"
2132,"থানে
"
2133,"রাজগড়
"
2134,"সিমলা
"
2135,"পিলানী
"
2136,"মোতিহারি
"
2137,"মীরাঠ
"
2138,"সাহেবগঙ্জ
"
2139,"খগড়িয়া
"
2140,"হায়দ্রাবাদ
"
2141,"থানে
"
2142,"পানাজি
"
2143,"ফতেহগড়
"
2144,"শিলচর
"
2145,"অযোধ্যা
"
2146,"বিলাসপুর
"
2147,"কোহিমা
"
2148,"ফিরোজপুর
"
2149,"অযোধ্যা
"
2150,"শ্রীকাকুলাম
"
2151,"জয়নগর
"
2152,"চন্ডীগড়
"
2153,"আকবরপুর
"
2154,"বাঁকুড়া
"
2155,"ত্রিপুরা
"
2156,"বারঙ্গল
"
2157,"আসানসোল
"
2158,"সীতাপুর
"
2159,"তুরা
"
2160,"রতলাম
"
2161,"তিরুনেলভেল্লী
"
2162,"কালিম্পং
"
2163,"গান্ধীনগর
"
2164,"হোসিয়ারপুর
"
2165,"জলপাইগুড়ি
"
2166,"কোচবিহার
"
2167,"রায়রঙ্গপুর
"
2168,"রাজৌরী
"
2169,"ইন্দোর
"
2170,"হাপুর
"
2171,"খুর্জা
"
2172,"চাতরা
"
2173,"ছিন্দওয়ারা
"
2174,"অনন্তপুর
"
2175,"নরকটিয়াগঞ্জ
"
2176,"হরদোই
"
2177,"খুর্জা
"
2178,"গুরগাঁও
"
2179,"শ্রীকাকুলাম
"
2180,"আজমীর
"
2181,"দুমকা
"
2182,"পাবাপুরী
"
2183,"বর্ধমান
"
2184,"আদিলাবাদ
"
2185,"টিটলাগড়
"
2186,"কেদারনাথ
"
2187,"লখিমপুর-খিরি
"
2188,"গয়া
"
2189,"তঞ্জাভুর
"
2190,"কার্সিয়াং
"
2191,"আঙলোং
"
2192,"হোসিয়ারপুর
"
2193,"পালামৌ
"
2194,"গুন্টুর
"
2195,"ভিলাই
"
2196,"পিপলি
"
2197,"ফৈজালাবাদ
"
2198,"বিশাখাপত্তনম
"
2199,"ধারোয়ার
"
2200,"হমীরপুর
"
2201,"সাহেবগঙ্জ
"
2202,"ওয়ার্ধা
"
2203,"বিহার শরিফ
"
2204,"অযোধ্যা
"
2205,"অমৃতসর
"
2206,"রাজামুন্দ্রি
"
2207,"পাবাপুরী
"
2208,"ভিলাই
"
2209,"তঞ্জাভুর
"
2210,"ঝারসুগড়া
"
2211,"চিপলূন
"
2212,"মান্ডী
"
2213,"হাপুর
"
2214,"আগরতলা
"
2215,"সাতরা
"
2216,"আকোলা
"
2217,"কোচিন
"
2218,"ফরিদাবাদ
"
2219,"কায়মগঞ্জ
"
2220,"আলীগড়
"
2221,"জামসেদপুর
"
2222,"এলাহাবাদ
"
2223,"সালেম
"
2224,"বিহার
"
2225,"রামনাথপুরম
"
2226,"লখিমপুর
"
2227,"আইজল
"
2228,"গ্যাংটক
"
2229,"কাটিহার
"
2230,"দুমকা
"
2231,"পিলানী
"
2232,"চোপন
"
2233,"হলদিয়া
"
2234,"আজমীর
"
2235,"রঙ্গারেড্ডী
"
2236,"ত্রিচি
"
2237,"অযোধ্যা
"
2238,"বিশাখাপত্তনম
"
2239,"দেরাদুন
"
2240,"ফতুহা
"
2241,"ভাগলপুর
"
2242,"শিমোগা
"
2243,"হাফলাং
"
2244,"ডিব্রুগড়
"
2245,"রত্নাগিরি
"
2246,"ওসমানাবাদ
"
2247,"আসানসোল
"
2248,"বাঁকুড়া
"
2249,"ঝারসুগড়া
"
2250,"বস্তি
"
2251,"ইদুকী
"
2252,"চাইবাসা
"
2253,"রোসরা
"
2254,"কোহিমা
"
2255,"সোপোর
"
2256,"মাধেপুরা
"
2257,"এটা
"
2258,"হলদিয়া
"
2259,"নাগপুর
"
2260,"হাপুর
"
2261,"মাধেপুরা
"
2262,"কোলাপুর
"
2263,"নয়াগাঁও
"
2264,"হোশাঙ্গাবাদ
"
2265,"বল্লভগড়
"
2266,"দেবরিয়া
"
2267,"লাদাখ
"
2268,"অমরাবতী
"
2269,"সালেম
"
2270,"দেওঘর
"
2271,"এটা
"
2272,"শিলচর
"
2273,"গোয়ালপাড়া
"
2274,"পুনা
"
2275,"তামব্রম
"
2276,"পিপলি
"
2277,"আনন্দ
"
2278,"হনুমানগড়
"
2279,"ঝাঁসী
"
2280,"উডুপী
"
2281,"কোয়েম্বাটুর
"
2282,"জলন্ধর
"
2283,"মুজফ্ফরপুর
"
2284,"বারাণসী \ বেনারস
"
2285,"হোশাঙ্গাবাদ
"
2286,"আজমগড়
"
2287,"রাজগড়
"
2288,"যোধপুর
"
2289,"বীজাপুর
"
2290,"সিমলা
"
2291,"মীরাঠ
"
2292,"দেরাদুন
"
2293,"জামনগর
"
2294,"রামনাথপুরম
"
2295,"বারঙ্গল
"
2296,"ভিন্ড
"
2297,"খগড়িয়া
"
2298,"অন্ধ্রপ্রদেশ
"
2299,"মীরাঠ
"
2300,"পানাজি
"
2301,"হাপুর
"
2302,"গান্ধীনগর
"
2303,"নরওয়ার
"
2304,"পন্থনগর
"
2305,"এলাহাবাদ
"
2306,"হাজীপুর
"
2307,"তুতিকোরিন
"
2308,"হজারীবাগ
"
2309,"আলীগড়
"
2310,"জামনগর
"
2311,"ঘাটশিলা
"
2312,"গোরক্ষপুর
"
2313,"কানপুর
"
2314,"বিশাখাপত্তনম
"
2315,"পুরুলিয়া
"
2316,"বেল্লোরী
"
2317,"অঙ্কলেশ্বর
"
2318,"ধর্মশালা
"
2319,"জয়পুর
"
2320,"অম্বিকাপুর
"
2321,"ভোজ
"
2322,"আজমগড়
"
2323,"মির্জাপুর
"
2324,"সম্বলপুর
"
2325,"চাঙলাঙ
"
2326,"খম্মম
"
2327,"কোলাপুর
"
2328,"চাঙলাঙ
"
2329,"আসানসোল
"
2330,"পাবাপুরী
"
2331,"শিমোগা
"
2332,"গঙ্গানগর
"
2333,"কোচি
"
2334,"ধারোয়ার
"
2335,"কন্যাকুমারী
"
2336,"অম্বিকাপুর
"
2337,"দেওঘর
"
2338,"উইলিয়ামনগর
"
2339,"গুরগাঁও
"
2340,"অমৃতসর
"
2341,"খগড়িয়া
"
2342,"উইলিয়ামনগর
"
2343,"তঞ্জাভুর
"
2344,"মধুবনী
"
2345,"হরিদ্বার
"
2346,"বেলগাঁও
"
2347,"গঙ্গানগর
"
2348,"ডোডা
"
2349,"দার্জিলিং
"
2350,"আহমদনগর
"
2351,"জয়নগর
"
2352,"কোডারমা
"
2353,"মুসৌরি
"
2354,"টুমকুর
"
2355,"ঝুন্ঝুন
"
2356,"গয়া
"
2357,"টিটলাগড়
"
2358,"লোহারদাগা
"
2359,"আইজল
"
2360,"খুর্জা
"
2361,"জলপাইগুড়ি
"
2362,"চিকম্যাঙ্গালোর
"
2363,"সন্ত রবিদাস নগর
"
2364,"অম্বিকাপুর
"
2365,"ব্যাঙ্গালোর
"
2366,"ঋষিকেশ
"
2367,"অন্ধ্রপ্রদেশ
"
2368,"জলপাইগুড়ি
"
2369,"গোয়ালিয়র
"
2370,"নেল্লোর
"
2371,"লাদাখ
"
2372,"কোট্টায়াম
"
2373,"জয়শলমীর
"
2374,"সোলান
"
2375,"কুলু
"
2376,"দুর্গাপুর
"
2377,"ঘাটমপুর
"
2378,"ফতেহগড়
"
2379,"নয়াগাঁও
"
2380,"বিহার শরিফ
"
2381,"আনন্দ
"
2382,"গঙ্গানগর
"
2383,"লক্নৌ
"
2384,"অমৃতসর
"
2385,"ভেলোর
"
2386,"বরৌনী
"
2387,"রীবা
"
2388,"বালেশ্বর
"
2389,"জলন্ধর
"
2390,"গৌড়
"
2391,"নলগোন্ডা
"
2392,"শ্রীগঙ্গানগর
"
2393,"বারঙ্গল
"
2394,"বিলাসপুর
"
2395,"জয়পুর
"
2396,"দুর্গাপুর
"
2397,"রতলাম
"
2398,"সোপোর
"
2399,"হাসান
"
2400,"রঙ্গারেড্ডী
"
2401,"থানে
"
2402,"নরকটিয়াগঞ্জ
"
2403,"রামপুর
"
2404,"মোগোকচোয়াং
"
2405,"জলগাঁও
"
2406,"তুয়েনসাঙ
"
2407,"হিসার
"
2408,"মবানা
"
2409,"নৈনিতাল
"
2410,"দুমকা
"
2411,"লক্নৌ
"
2412,"পিঞ্জোর
"
2413,"পন্ডিচেরী
"
2414,"সিমডেগা
"
2415,"বোম্বাই
"
2416,"অযোধ্যা
"
2417,"ভাস্কো-দা-গামা
"
2418,"বাঁশবাড়া
"
2419,"ধর্মশালা
"
2420,"গঙ্গানগর
"
2421,"জয়পুর
"
2422,"সুন্দরগড়
"
2423,"হিসার
"
2424,"কোচিন
"
2425,"পিপলি
"
2426,"ইরোড
"
2427,"কম্পিল
"
2428,"খগড়িয়া
"
2429,"পন্থনগর
"
2430,"ফতেহগড়
"
2431,"আজমীর
"
2432,"শ্রীনগর
"
2433,"কুর্গ
"
2434,"জামসেদপুর
"
2435,"আকবরপুর
"
2436,"ফৈজালাবাদ
"
2437,"চম্পাবত
"
2438,"কোলকাতা
"
2439,"বস্তি
"
2440,"অবোহর
"
2441,"যশবন্তপুর
"
2442,"সমস্তিপুর
"
2443,"গ্যাংটক
"
2444,"লাড়নু
"
2445,"রাজৌরী
"
2446,"তিনসুকিয়া
"
2447,"ভুবনেশ্বর
"
2448,"কোহিমা
"
2449,"যোধপুর
"
2450,"বিজয়বাড়া
"
2451,"বেল্লোরী
"
2452,"বরৌনী
"
2453,"অবোহর
"
2454,"যশপুর
"
2455,"সম্বলপুর
"
2456,"ফরিদাবাদ
"
2457,"হাপুর
"
2458,"উন্নাও
"
2459,"ফৈজাবাদ
"
2460,"দেওঘর
"
2461,"বালেশ্বর
"
2462,"পিলানী
"
2463,"ইটানগর
"
2464,"পন্ডিচেরী
"
2465,"বাঁকুড়া
"
2466,"তিনসুকিয়া
"
2467,"মাধেপুরা
"
2468,"লখিমপুর
"
2469,"ধর্মশালা
"
2470,"পিথোড়াগড়
"
2471,"বিকানীর
"
2472,"লোহারদাগা
"
2473,"মীরাপুর
"
2474,"আহমদনগর
"
2475,"ভিলাই
"
2476,"জব্বলপুর
"
2477,"শিমোগা
"
2478,"লুধিয়ানা
"
2479,"শ্রীনগর
"
2480,"মবানা
"
2481,"বেতুল
"
2482,"হায়দ্রাবাদ
"
2483,"বীজাপুর
"
2484,"ভদোদরা
"
2485,"পুরী
"
2486,"ধানবাদ
"
2487,"আঙলোং
"
2488,"কাটিহার
"
2489,"মীরাপুর
"
2490,"পূর্ণিয়া
"
2491,"লুধিয়ানা
"
2492,"নয়াগাঁও
"
2493,"ভেলোর
"
2494,"মাইসোর
"
2495,"কালাহান্ডী
"
2496,"গুরুদাসপুর
"
2497,"বিকানীর
"
2498,"বাঁশবাড়া
"
2499,"নাদেড়
"
2500,"হোশাঙ্গাবাদ
"
2501,"গৌহাটি
"
2502,"জব্বলপুর
"
2503,"তিনসুকিয়া
"
2504,"বিহার শরিফ
"
2505,"ইম্ফল
"
2506,"মাধেপুরা
"
2507,"পোর্ট ব্লেয়ার
"
2508,"ফতেহগড়
"
2509,"ওয়ার্ধা
"
2510,"দুর্গাপুর
"
2511,"শ্রীকাকুলাম
"
2512,"থানে
"
2513,"রোপাড়
"
2514,"গুন্টুর
"
2515,"নরওয়ার
"
2516,"দারভাঙ্গা
"
2517,"সুপোল
"
2518,"বরোদা
"
2519,"তুরা
"
2520,"নজীবাবাদ টাটানগর
"
2521,"কোট্টায়াম
"
2522,"বীদর
"
2523,"গোড্ডা
"
2524,"পূর্ণিয়া
"
2525,"লোহারদাগা
"
2526,"বিলাসপুর
"
2527,"হজারীবাগ
"
2528,"ঋষিকেশ
"
2529,"লাদাখ
"
2530,"আগরতলা
"
2531,"শিমোগা
"
2532,"জামতারা
"
2533,"শিবসাগর
"
2534,"রামনাথপুরম
"
2535,"দুর্গ
"
2536,"সন্ত রবিদাস নগর
"
2537,"সুপোল
"
2538,"কায়মগঞ্জ
"
2539,"গৌড়
"
2540,"বীজাপুর
"
2541,"কাঞ্চী
"
2542,"পাঠানকোট
"
2543,"ফিরোজপুর
"
2544,"গান্ধীনগর
"
2545,"কুলু
"
2546,"অমৃতসর
"
2547,"জয়পুর
"
2548,"বল্লভগড়
"
2549,"সম্বলপুর
"
2550,"নাসিক
"
2551,"গৌহাটি
"
2552,"আমেদাবাদ
"
2553,"বিশাখাপত্তনম
"
2554,"সম্বলপুর
"
2555,"ফরিদাবাদ
"
2556,"ইম্ফল
"
2557,"মোগোকচোয়াং
"
2558,"যশপুর
"
2559,"অমৃতসর
"
2560,"আকোলা
"
2561,"আহমদনগর
"
2562,"ত্রিবান্দ্রম
"
2563,"ভাগলপুর
"
2564,"সোপোর
"
2565,"সেনাপতি
"
2566,"বাঁশবাড়া
"
2567,"মোগোকচোয়াং
"
2568,"পূর্ণিয়া
"
2569,"মীরাঠ
"
2570,"ভদোদরা
"
2571,"বুন্দলশহর
"
2572,"তিনসুকিয়া
"
2573,"বারমের
"
2574,"এর্নাকুলাম
"
2575,"লাদাখ
"
2576,"দিল্লী \ নতুন দিল্লী
"
2577,"মুজফ্ফরনগর
"
2578,"হল্দোয়ানী
"
2579,"কোচবিহার
"
2580,"আমেদাবাদ
"
2581,"অবোহর
"
2582,"কটক
"
2583,"নরকটিয়াগঞ্জ
"
2584,"আজমীর
"
2585,"গৌড়
"
2586,"মুজফ্ফরপুর
"
2587,"রাজকোট
"
2588,"টুমকুর
"
2589,"জয়নগর
"
2590,"কায়মগঞ্জ
"
2591,"হাজীপুর
"
2592,"দমো
"
2593,"রাঁচী
"
2594,"দিল্লী \ নতুন দিল্লী
"
2595,"বেতুল
"
2596,"উইলিয়ামনগর
"
2597,"গোয়ালিয়র
"
2598,"রোপাড়
"
2599,"মুসৌরি
"
2600,"সিমলা
"
2601,"রত্নাগিরি
"
2602,"সুপোল
"
2603,"ঝারসুগড়া
"
2604,"বিকানীর
"
2605,"লখিমপুর-খিরি
"
2606,"ব্যাঙ্গালোর
"
2607,"নরওয়ার
"
2608,"নৈনিতাল
"
2609,"কালাহান্ডী
"
2610,"মধুবনী
"
2611,"পানাজি
"
2612,"ধর্মশালা
"
2613,"মুজফ্ফরনগর
"
2614,"অনন্তপুর
"
2615,"সোমনাথ
"
2616,"সালেম
"
2617,"গুমলা
"
2618,"বোম্বাই
"
2619,"গঙ্গানগর
"
2620,"নেল্লোর
"
2621,"রায়গড়
"
2622,"ত্রিপুরা
"
2623,"ঝাঁসী
"
2624,"হাফলাং
"
2625,"শ্রীগঙ্গানগর
"
2626,"পাবাপুরী
"
2627,"গুরুদাসপুর
"
2628,"রাজামুন্দ্রি
"
2629,"দুর্গাপুর
"
2630,"লখিমপুর
"
2631,"ডোডা
"
2632,"পাটনা
"
2633,"যশবন্তপুর
"
2634,"আগরতলা
"
2635,"হাম্পী
"
2636,"তিনসুকিয়া
"
2637,"কোহিমা
"
2638,"ঝারসুগড়া
"
2639,"বেল্লোরী
"
2640,"জম্মু
"
2641,"আসানসোল
"
2642,"ভেলোর
"
2643,"অম্বিকাপুর
"
2644,"ভাগলপুর
"
2645,"লখিমপুর
"
2646,"দুর্গাপুর
"
2647,"কন্যাকুমারী
"
2648,"বেগুসরাই
"
2649,"গান্ধীনগর
"
2650,"মথুরা
"
2651,"ভেলোর
"
2652,"বীদর
"
2653,"লক্নৌ
"
2654,"কোচি
"
2655,"ভূপাল
"
2656,"নয়াগাঁও
"
2657,"কুরুক্ষেত্র
"
2658,"শ্রীগঙ্গানগর
"
2659,"এলাহাবাদ
"
2660,"লক্নৌ
"
2661,"মোতিহারি
"
2662,"কনৌজ
"
2663,"লোহারদাগা
"
2664,"ফৈজালাবাদ
"
2665,"রায়পুর
"
2666,"কোচিন
"
2667,"অন্ধ্রপ্রদেশ
"
2668,"এলাহাবাদ
"
2669,"জব্বলপুর
"
2670,"গোপালপুর
"
2671,"ত্রিপুরা
"
2672,"ঘাটশিলা
"
2673,"রঙ্গারেড্ডী
"
2674,"বীজাপুর
"
2675,"বরোদা
"
2676,"গোরক্ষপুর
"
2677,"যোধপুর
"
2678,"নলগোন্ডা
"
2679,"সুন্দরগড়
"
2680,"গয়া
"
2681,"নগরকোইল
"
2682,"লাদাখ
"
2683,"সেনাপতি
"
2684,"আগরতলা
"
2685,"দেবরিয়া
"
2686,"সমস্তিপুর
"
2687,"ঔরঙ্গাবাদ
"
2688,"সোমনাথ
"
2689,"বস্তি
"
2690,"আঙলোং
"
2691,"নজীবাবাদ টাটানগর
"
2692,"গান্ধীনগর
"
2693,"মোগোকচোয়াং
"
2694,"উটি
"
2695,"এটা
"
2696,"চিকম্যাঙ্গালোর
"
2697,"ভোজ
"
2698,"ত্রিচি
"
2699,"চন্ডীগড়
"
2700,"মির্জাপুর
"
2701,"বিহার
"
2702,"হাফলাং
"
2703,"হায়দ্রাবাদ
"
2704,"জয়শলমীর
"
2705,"ধানবাদ
"
2706,"সালেম
"
2707,"গোড্ডা
"
2708,"পিপলি
"
2709,"কার্সিয়াং
"
2710,"আগরা
"
2711,"ইটারসী
"
2712,"প্রকাশম
"
2713,"হোশাঙ্গাবাদ
"
2714,"বিশাখাপত্তনম
"
2715,"কন্যাকুমারী
"
2716,"পানাজি
"
2717,"ভোজ
"
2718,"হায়দ্রাবাদ
"
2719,"কুর্গ
"
2720,"কুলু
"
2721,"কোচবিহার
"
2722,"বেল্লোরী
"
2723,"হোশাঙ্গাবাদ
"
2724,"অবোহর
"
2725,"টিটলাগড়
"
2726,"থানে
"
2727,"মবানা
"
2728,"এর্নাকুলাম
"
2729,"আহমদনগর
"
2730,"কানপুর
"
2731,"পান্ডারপুর
"
2732,"সোমনাথ
"
2733,"রায়গড়
"
2734,"চাইবাসা
"
2735,"পোর্ট ব্লেয়ার
"
2736,"ডোডা
"
2737,"ব্যাঙ্গালোর
"
2738,"কোয়েম্বাটুর
"
2739,"কোচি
"
2740,"ঘাটমপুর
"
2741,"আদিলাবাদ
"
2742,"গুমলা
"
2743,"কোডারমা
"
2744,"জলপাইগুড়ি
"
2745,"পন্থনগর
"
2746,"দিল্লী \ নতুন দিল্লী
"
2747,"কাভারত্তি
"
2748,"কোচবিহার
"
2749,"শিমোগা
"
2750,"মুম্বই
"
2751,"আম্বালা
"
2752,"সীতাপুর
"
2753,"সীতাপুর
"
2754,"টুমকুর
"
2755,"ফৈজাবাদ
"
2756,"বেল্লোরী
"
2757,"বারঙ্গল
"
2758,"নরকটিয়াগঞ্জ
"
2759,"প্রকাশম
"
2760,"সোলান
"
2761,"কোলকাতা
"
2762,"লখিমপুর
"
2763,"নাদেড়
"
2764,"গুন্টুর
"
2765,"নগরকোইল
"
2766,"জয়শলমীর
"
2767,"বিজয়বাড়া
"
2768,"ঝাঁসী
"
2769,"কালিকট
"
2770,"চোপন
"
2771,"মাইসোর
"
2772,"ইদুকী
"
2773,"টিটলাগড়
"
2774,"রাজকোট
"
2775,"ঝাঁসী
"
2776,"বীদর
"
2777,"লুধিয়ানা
"
2778,"ত্রিচি
"
2779,"সোমনাথ
"
2780,"শ্রীকাকুলাম
"
2781,"কোচি
"
2782,"নাসিক
"
2783,"শিবসাগর
"
2784,"চাতরা
"
2785,"আদিলাবাদ
"
2786,"শ্রীনগর
"
2787,"রায়পুর
"
2788,"উডুপী
"
2789,"দিল্লী \ নতুন দিল্লী
"
2790,"লক্নৌ
"
2791,"বেতুল
"
2792,"নজীবাবাদ টাটানগর
"
2793,"লাদাখ
"
2794,"আমেদাবাদ
"
2795,"পিপলি
"
2796,"সাতরা
"
2797,"জব্বলপুর
"
2798,"ইন্দোর
"
2799,"বিশাখাপত্তনম
"
2800,"তিনসুকিয়া
"
2801,"ঝাড়িয়া
"
2802,"রামপুর
"
2803,"ফিরোজাবাদ
"
2804,"দার্জিলিং
"
2805,"চন্ডীগড়
"
2806,"আহমদনগর
"
2807,"ভূপাল
"
2808,"শিলং
"
2809,"পোর্ট ব্লেয়ার
"
2810,"নাগপুর
"
2811,"মুসৌরি
"
2812,"জয়পুর
"
2813,"রাজগড়
"
2814,"ঘাটশিলা
"
2815,"কাঞ্চী
"
2816,"লাড়নু
"
2817,"আলোয়ার
"
2818,"ব্যাঙ্গালোর
"
2819,"ভরতপুর
"
2820,"লখিমপুর
"
2821,"যশপুর
"
2822,"তিনসুকিয়া
"
2823,"ঔরঙ্গাবাদ
"
2824,"কায়মগঞ্জ
"
2825,"বিজয়বাড়া
"
2826,"সুন্দরগড়
"
2827,"চাইবাসা
"
2828,"ডিমাপুর
"
2829,"অম্বিকাপুর
"
2830,"এর্নাকুলাম
"
2831,"মীরাপুর
"
2832,"উটি
"
2833,"পন্ডিচেরী
"
2834,"কুলু
"
2835,"পালামৌ
"
2836,"ঔরঙ্গাবাদ
"
2837,"শ্রীগঙ্গানগর
"
2838,"নেল্লোর
"
2839,"পুরী
"
2840,"বরোদা
"
2841,"উটি
"
2842,"আগরতলা
"
2843,"হরদোই
"
2844,"মীরাপুর
"
2845,"পান্ডারপুর
"
2846,"ইটানগর
"
2847,"খুর্জা
"
2848,"বিলাসপুর
"
2849,"মথুরা
"
2850,"দেরাদুন
"
2851,"চম্পাবত
"
2852,"ওসমানাবাদ
"
2853,"বিলাসপুর
"
2854,"কানপুর
"
2855,"মুজফ্ফরনগর
"
2856,"সীতাপুর
"
2857,"শ্রীকাকুলাম
"
2858,"টিটলাগড়
"
2859,"ডোডা
"
2860,"চিকম্যাঙ্গালোর
"
2861,"থানে
"
2862,"গুরগাঁও
"
2863,"প্রকাশম
"
2864,"বিলাসপুর
"
2865,"অমরাবতী
"
2866,"মুজফ্ফরনগর
"
2867,"গোপালপুর
"
2868,"টুমকুর
"
2869,"কোট্টায়াম
"
2870,"মাদুরাই
"
2871,"আলীগড়
"
2872,"বেতুল
"
2873,"আইজল
"
2874,"রত্নাগড়
"
2875,"অন্ধ্রপ্রদেশ
"
2876,"হায়দ্রাবাদ
"
2877,"ঝাড়িয়া
"
2878,"ইন্দোর
"
2879,"উডুপী
"
2880,"সমস্তিপুর
"
2881,"ডিমাপুর
"
2882,"ওসমানাবাদ
"
2883,"সাহেবগঙ্জ
"
2884,"হাম্পী
"
2885,"গুন্টুর
"
2886,"কালিম্পং
"
2887,"খুর্জা
"
2888,"বেরাবল
"
2889,"হায়দ্রাবাদ
"
2890,"ত্রিচি
"
2891,"উদয়পুর
"
2892,"এর্নাকুলাম
"
2893,"অযোধ্যা
"
2894,"ফৈজালাবাদ
"
2895,"এর্নাকুলাম
"
2896,"বিলাসপুর
"
2897,"হোসিয়ারপুর
"
2898,"কাটরা
"
2899,"টিটলাগড়
"
2900,"নজীবাবাদ টাটানগর
"
2901,"কালাহান্ডী
"
2902,"আজমীর
"
2903,"সীতাপুর
"
2904,"বীজাপুর
"
2905,"গোয়ালিয়র
"
2906,"কটক
"
2907,"হিসার
"
2908,"মাধেপুরা
"
2909,"কুলু
"
2910,"আকবরপুর
"
2911,"কুর্গ
"
2912,"অম্বিকাপুর
"
2913,"ছিন্দওয়ারা
"
2914,"মাদুরাই
"
2915,"সেনাপতি
"
2916,"সোমনাথ
"
2917,"কোডারমা
"
2918,"আগরা
"
2919,"আলীগড়
"
2920,"সমস্তিপুর
"
2921,"পান্ডারপুর
"
2922,"কালিকট
"
2923,"ইটারসী
"
2924,"গুমলা
"
2925,"আঙলোং
"
2926,"বিশাখাপত্তনম
"
2927,"সুপোল
"
2928,"রাজগড়
"
2929,"কালিম্পং
"
2930,"হাফলাং
"
2931,"তিনসুকিয়া
"
2932,"রাজকোট
"
2933,"বল্লভগড়
"
