,Place
2146,"श्रीनगर
"
2147,"बर्धमान
"
2148,"जशपुर
"
2149,"डिंडीगुल
"
2150,"चूड़ाचाँदपुर
"
2151,"ठाणे
"
2152,"बालासोर
"
2153,"इटारसी
"
2154,"कुर्सियांग
"
2155,"आसनसोल
"
2156,"पावापुरी
"
2157,"धर्मशाला
"
2158,"होशंगाबाद
"
2159,"गिरीडीह
"
2160,"पलामू
"
2161,"शिलॉन्ग
"
2162,"कूर्ग
"
2163,"भीलवाड़ा
"
2164,"हम्पी
"
2165,"हापुड़
"
2166,"अमरावती
"
2167,"त्रिवेन्द्रम
"
2168,"हरदोई
"
2169,"कूचबिहार
"
2170,"वेरावल
"
2171,"सेनापति
"
2172,"आंगलोंग
"
2173,"दरभंगा
"
2174,"होशंगाबाद
"
2175,"आंध्रप्रदेश
"
2176,"हनुमानगढ़
"
2177,"उरई
"
2178,"बुलंदशहर
"
2179,"हम्पी
"
2180,"शिलॉन्ग
"
2181,"अजमेर
"
2182,"हरदोई
"
2183,"एटा
"
2184,"विलियमनगर
"
2185,"हिसार
"
2186,"अकोला
"
2187,"पठानकोट
"
2188,"जामनगर
"
2189,"नैनीताल
"
2190,"पोर्ट ब्लेयर
"
2191,"हाजीपुर
"
2192,"दुर्ग
"
2193,"चोपन
"
2194,"रत्नागढ़
"
2195,"बरौनी
"
2196,"चूड़ाचाँदपुर
"
2197,"चतरा
"
2198,"तुएनसांग
"
2199,"नोएडा
"
2200,"इंदौर
"
2201,"झारसुगड़ा
"
2202,"गोपालपुर
"
2203,"सिलचर
"
2204,"कम्पिल
"
2205,"एर्नाकुलम
"
2206,"धनबाद
"
2207,"सोपोर
"
2208,"भोपाल
"
2209,"कुर्सियांग
"
2210,"रामनाथपुरम
"
2211,"जलगाँव
"
2212,"कम्पिल
"
2213,"हजारीबाग
"
2214,"हापुड़
"
2215,"देवरिया
"
2216,"होशंगाबाद
"
2217,"सिमडेगा
"
2218,"त्रिची
"
2219,"नासिक
"
2220,"पणजी
"
2221,"गुवाहाटी
"
2222,"जमशेदपुर
"
2223,"झाँसी
"
2224,"हाथरस
"
2225,"कोरबा
"
2226,"पुरुलिया
"
2227,"कटक
"
2228,"प्रयाग
"
2229,"रत्नागीरी
"
2230,"दीमापुर
"
2231,"अहमदनगर
"
2232,"घाटमपुर
"
2233,"मैनपुरी
"
2234,"रोसड़ा
"
2235,"कुचेरा चुनार
"
2236,"भुवनेश्वर
"
2237,"सिलचर
"
2238,"अमरावती
"
2239,"देहरादून
"
2240,"मधुबनी
"
2241,"मोतिहारी
"
2242,"फ़िरोज़पुर
"
2243,"सिलीगुड़ी
"
2244,"काँची
"
2245,"देवघर
"
2246,"रीवा
"
2247,"अहमदनगर
"
2248,"पॉन्डिचेरी
"
2249,"गुंटूर
"
2250,"हैदरगढ़
"
2251,"हमीरपुर
"
2252,"विलियमनगर
"
2253,"भरतपुर
"
2254,"एर्नाकुलम
"
2255,"चतरा
"
2256,"सतारा
"
2257,"हाजीपुर
"
2258,"त्रिवेन्द्रम
"
2259,"गिरीडीह
"
2260,"नांदेड़
"
2261,"नासिक
"
2262,"पूर्णिया
"
2263,"कुचेरा चुनार
"
2264,"आंगलोंग
"
2265,"जामनगर
"
2266,"गोवा
"
2267,"राजमुंदरी
"
2268,"विलियमनगर
"
2269,"नागपुर
"
2270,"ईटानगर
"
2271,"गोवा
"
2272,"कटक
"
2273,"जोवाई
"
2274,"छिंदवाड़ा
"
2275,"गुवाहाटी
"
2276,"नेल्लूर
"
2277,"सोपोर
"
2278,"त्रिची
"
2279,"राँची
"
2280,"राजौरी
"
2281,"मसूरी
"
2282,"इंदौर
"
2283,"ईटानगर
"
2284,"त्रिवेन्द्रम
"
2285,"श्रीगंगानगर
"
2286,"दरभंगा
"
2287,"हजारीबाग
"
2288,"श्रीकाकुलम
"
2289,"चांगलांग
"
2290,"उस्मानाबाद
"
2291,"इंफाल
"
2292,"गुमला
"
2293,"बैतूल
"
2294,"ग्वालियर
"
2295,"दीमापुर
"
2296,"रोपड़
"
2297,"सुपौल
"
2298,"मंडी
"
2299,"हासन
"
2300,"पटना
"
2301,"झारसुगड़ा
"
2302,"मुंबई
"
2303,"मैसूर
"
2304,"बिहार शरीफ़
"
2305,"चंपावत
"
2306,"नागरकोइल
"
2307,"भरतपुर
"
2308,"पुरी
"
2309,"त्रिची
"
2310,"कोरबा
"
2311,"कोच्ची
"
2312,"जलपाईगुड़ी
"
2313,"चतरा
"
2314,"भिलाई
"
2315,"बाँकुड़ा
"
2316,"राजगढ
"
2317,"अमृतसर
"
2318,"सेनापति
"
2319,"एर्नाकुलम
"
2320,"हरिद्वार
"
2321,"चिपलून
"
2322,"श्रीगंगानगर
"
2323,"उस्मानाबाद
"
2324,"अगरतला
"
2325,"ऊटी
"
2326,"गया
"
2327,"बुलंदशहर
"
2328,"रामगढ
"
2329,"जोधपुर
"
2330,"पिंपरी
"
2331,"सहारनपुर
"
2332,"पॉन्डिचेरी
"
2333,"विलियमनगर
"
2334,"मथुरा
"
2335,"बरौनी
"
2336,"विशाखापत्तनम
"
2337,"हैदरगढ़
"
2338,"हासन
"
2339,"सेनापति
"
2340,"राजौरी
"
2341,"मुजफ्फरपुर
"
2342,"आंगलोंग
"
2343,"पावापुरी
"
2344,"पलामू
"
2345,"विलासपुर
"
2346,"तूतीकोरन
"
2347,"त्रिची
"
2348,"गोआलपाड़ा
"
2349,"कूर्ग
"
2350,"बेल्लारी
"
2351,"कन्याकुमारी
"
2352,"औरंगाबाद
"
2353,"त्रिची
"
2354,"बोकारो
"
2355,"धनबाद
"
2356,"लेह
"
2357,"तुमकुर
"
2358,"आसनसोल
"
2359,"रामपुर
"
2360,"कोडरमा
"
2361,"लखनऊ
"
2362,"कलिंपोंग
"
2363,"नांदेड़
"
2364,"इरोड
"
2365,"ॠषिकेष
"
2366,"सोमनाथ
"
2367,"दमोह
"
2368,"खम्मम
"
2369,"वर्धा
"
2370,"पुरी
"
2371,"सोमनाथ
"
2372,"कायमगंज
"
2373,"रत्नागढ़
"
2374,"हासन
"
2375,"गोड्डा
"
2376,"ग्वालियर
"
2377,"जलपाईगुड़ी
"
2378,"बड़ौदा
"
2379,"पंढरपुर
"
2380,"भोपाल
"
2381,"राजकोट
"
2382,"यशवंतपुर
"
2383,"धारवाड़
"
2384,"वर्धा
"
2385,"पिंजौर
"
2386,"कूचबिहार
"
2387,"कोरबा
"
2388,"उदयपुर
"
2389,"वारंगल
"
2390,"रायरंगपुर
"
2391,"हल्दिया
"
2392,"गोंडा
"
2393,"अकबरपुर
"
2394,"गुमला
"
2395,"अकबरपुर
"
2396,"राजकोट
"
2397,"राजकोट
"
2398,"वर्धा
"
2399,"वाराणसी / बनारस
"
2400,"बैतूल
"
2401,"तिनसुकिया
"
2402,"गुवाहाटी
"
2403,"भुज
"
2404,"शिवसागर
"
2405,"कालाहांडी
"
2406,"रायगढ
"
2407,"संबलपुर
"
2408,"पंतनगर
"
2409,"कोलकता
"
2410,"भिलाई
"
2411,"देवरिया
"
2412,"बीदर
"
2413,"कालीकट
"
2414,"रुद्रप्रयाग
"
2415,"भिलाई
"
2416,"मोकोकचुआंग
"
2417,"धारवाड़
"
2418,"राजौरी
"
2419,"नागपुर
"
2420,"सिलचर
"
2421,"समस्तीपुर
"
2422,"लाड़नू
"
2423,"त्रिची
"
2424,"होशंगाबाद
"
2425,"समस्तीपुर
"
2426,"चित्रकूट
"
2427,"झुंझुनू
"
2428,"नजीबाबाद
"
2429,"खुर्जा
"
2430,"दार्जिलिंग
"
2431,"देवघर
"
2432,"अम्बाला
"
2433,"लेह
"
2434,"सहारनपुर
"
2435,"ईटानगर
"
2436,"कोहिमा
"
2437,"जालौन
"
2438,"लखनऊ
"
2439,"गोपालपुर
"
2440,"झारसुगड़ा
"
2441,"कायमगंज
"
2442,"राँची
"
2443,"देवघर
"
2444,"छिंदवाड़ा
"
2445,"सन्त रविदास नगर
"
2446,"गुड़गाँव
"
2447,"उन्नाव
"
2448,"हैदराबाद
"
2449,"कूर्ग
"
2450,"काँची
"
2451,"मंडी
"
2452,"मुंबई
"
2453,"फ़तेहगढ
"
2454,"मवाना
"
2455,"वारंगल
"
2456,"सुपौल
"
2457,"चिकमंगलूर
"
2458,"दीमापुर
"
2459,"जयपुर
"
2460,"जयपुर
"
2461,"गुड़गाँव
"
2462,"अकबरपुर
"
2463,"वास्को डी गामा
"
2464,"समस्तीपुर
"
2465,"उरई
"
2466,"अंकलेश्वर
"
2467,"तुमकुर
"
2468,"मिर्ज़ापुर
"
2469,"मुजफ्फरनगर
"
2470,"नैनीताल
"
2471,"अकोला
"
2472,"रामनाथपुरम
"
2473,"झुंझुनू
"
2474,"राजगढ
"
2475,"फ़िरोज़पुर
"
2476,"पॉन्डिचेरी
"
2477,"हाफ़लांग
"
2478,"अंकलेश्वर
"
2479,"वड़ोदरा
"
2480,"डोडा
"
2481,"पॉन्डिचेरी
"
2482,"रत्नागढ़
"
2483,"विजयवाड़ा
"
2484,"रुद्रप्रयाग
"
2485,"बीदर
"
2486,"चिकमंगलूर
"
2487,"भिंड
"
2488,"नासिक
"
2489,"त्रिचुर
"
2490,"सलेम
"
2491,"पुरी
"
2492,"भिलाई
"
2493,"नैनीताल
"
2494,"मंडी
"
2495,"शिवसागर
"
2496,"पावापुरी
"
2497,"मधुबनी
"
2498,"हापुड़
"
2499,"अंबिकापुर
"
2500,"रीवा
"
2501,"कालीकट
"
2502,"पटना
"
2503,"रत्नागढ़
"
2504,"धारवाड़
"
2505,"पुरुलिया
"
2506,"बिहार
"
2507,"विलियमनगर
"
2508,"डिंडीगुल
"
2509,"रत्नागीरी
"
2510,"चंपारण
"
2511,"पोर्ट ब्लेयर
"
2512,"कोरबा
"
2513,"बम्बई
"
2514,"तिनसुकिया
"
2515,"फ़ैजाबाद
"
2516,"काँची
"
2517,"बलरामपुर
"
2518,"गुवाहाटी
"
2519,"जामनगर
"
2520,"बीदर
"
2521,"बेलगाँव
"
2522,"गोवा
"
2523,"कलिंपोंग
"
2524,"तूतीकोरन
"
2525,"झुंझुनू
"
2526,"जालौन
"
2527,"मुजफ्फरनगर
"
2528,"जोधपुर
"
2529,"कायमगंज
"
2530,"कोयंबतूर
"
2531,"इलाहाबाद
"
2532,"कोलकता
"
2533,"वेल्लूर
"
2534,"मैसूर
"
2535,"अनंतनाग
"
2536,"रायगढ
"
2537,"सिलीगुड़ी
"
2538,"डिब्रूगढ
"
2539,"श्रीकाकुलम
"
2540,"श्रीगंगानगर
"
2541,"वारंगल
"
2542,"चंपारण
"
2543,"बैतूल
"
2544,"सिमडेगा
"
2545,"रुद्रप्रयाग
"
2546,"मोतिहारी
"
2547,"ऊटी
"
2548,"डिब्रूगढ
"
2549,"लेह
"
2550,"कटक
"
2551,"इलाहाबाद
"
2552,"पटना
"
2553,"तुएनसांग
"
2554,"अमरावती
"
2555,"पंढरपुर
"
2556,"विशाखापत्तनम
"
2557,"पलामू
"
2558,"सीतापुर
"
2559,"मोतिहारी
"
2560,"मेहसाणा
"
2561,"जलपाईगुड़ी
"
2562,"पुरुलिया
"
2563,"त्रिची
"
2564,"बेगूसराय
"
2565,"कलिंपोंग
"
2566,"गाँधीनगर
"
2567,"कोरबा
"
2568,"दरभंगा
"
2569,"कूर्ग
"
2570,"सन्त रविदास नगर
"
2571,"बालासोर
"
2572,"नई दिल्ली
"
2573,"पुरी
"
2574,"समस्तीपुर
"
2575,"मुजफ्फरपुर
"
2576,"कोहिमा
"
2577,"विजयवाड़ा
"
2578,"मैसूर
"
2579,"बस्ती
"
2580,"डिब्रूगढ
"
2581,"चिकमंगलूर
"
2582,"चतरा
"
2583,"हैदराबाद
"
2584,"रामगढ
"
2585,"एटा
"
2586,"मोकोकचुआंग
"
2587,"त्रिवेन्द्रम
"
2588,"हिसार
"
2589,"झुंझुनू
"
2590,"राजगढ
"
2591,"मीरापुर
"
2592,"मधुबनी
"
2593,"मैसूर
"
2594,"खम्मम
"
2595,"सन्त रविदास नगर
"
2596,"चिपलून
"
2597,"कायमगंज
"
2598,"रामनाथपुरम
"
2599,"उरई
"
2600,"सोमनाथ
"
2601,"सहारनपुर
"
2602,"नजीबाबाद
"
2603,"प्रयाग
"
2604,"रायबरेली
"
2605,"बम्बई
"
2606,"गुड़गाँव
"
2607,"बरौनी
"
2608,"जलगाँव
"
2609,"कुर्सियांग
"
2610,"बीदर
"
2611,"कोहिमा
"
2612,"सिमडेगा
"
2613,"शिवसागर
"
2614,"वारंगल
"
2615,"सलेम
"
2616,"आंध्रप्रदेश
"
2617,"रामनाथपुरम
"
2618,"तूतीकोरन
"
2619,"अलवर
"
2620,"नैनीताल
"
2621,"चंडीगढ
"
2622,"चित्रकूट
"
2623,"चूड़ाचाँदपुर
"
2624,"राजकोट
"
2625,"रोसड़ा
"
2626,"मोतिहारी
"
2627,"घाटमपुर
"
2628,"आदिलाबाद
"
2629,"झाँसी
"
2630,"आज़मगढ़
"
2631,"बैतूल
"
2632,"राजकोट
"
2633,"अनंतपुर
"
2634,"अमृतसर
"
2635,"वृन्दावन
"
2636,"सलेम
"
2637,"सिलीगुड़ी
"
2638,"कटक
"
2639,"कवरत्ती
"
2640,"खुर्जा
"
2641,"ठाणे
"
2642,"हनुमानगढ़
"
2643,"टीकमगढ
"
2644,"जैसलमेर
"
2645,"मदुरै
"
2646,"विलियमनगर
"
2647,"मधुबनी
"
2648,"अनंतपुर
"
2649,"कटक
"
2650,"चूड़ाचाँदपुर
"
2651,"सोलन
"
2652,"अकोला
"
2653,"रोसड़ा
"
2654,"केदारनाथ
"
2655,"लोहरदग्गा
"
2656,"लेह
"
2657,"कलिंपोंग
"
2658,"हरदोई
"
2659,"बलरामपुर
"
2660,"बरौनी
"
2661,"गया
"
2662,"शिमोगा
"
2663,"विलियमनगर
"
2664,"बम्बई
"
2665,"धारवाड़
"
2666,"नासिक
"
2667,"बीदर
"
2668,"रायचूर
"
2669,"पुरी
"
2670,"हासन
"
2671,"कलिंपोंग
"
2672,"अहमदाबाद
"
2673,"कोलकता
"
2674,"जबलपुर
"
2675,"हरिद्वार
"
2676,"ॠषिकेष
"
2677,"पटना
"
2678,"बाँकुड़ा
"
2679,"गुड़गाँव
"
2680,"सुंदरगढ
"
2681,"नौगाँव
"
2682,"वड़ोदरा
"
2683,"कोट्टायम
"
2684,"लुधियाना
"
2685,"हापुड़
"
2686,"त्रिची
"
2687,"मैनपुरी
"
2688,"मथुरा
"
2689,"काँची
"
2690,"आसनसोल
"
2691,"कुर्सियांग
"
2692,"ॠषिकेष
"
2693,"रामनाथपुरम
"
2694,"अनंतपुर
"
2695,"तुमकुर
"
2696,"फ़िरोजाबाद
"
2697,"रतलाम
"
2698,"बाँदा
"
2699,"जालौन
"
2700,"कानपुर
"
2701,"खम्मम
"
2702,"भोपाल
"
2703,"श्रीकाकुलम
"
2704,"एर्नाकुलम
"
2705,"ठाणे
"
2706,"कालाहांडी
"
2707,"तुएनसांग
"
2708,"सुपौल
"
2709,"तिनसुकिया
"
2710,"कोयंबतूर
"
2711,"आगरा
"
2712,"आज़मगढ़
"
2713,"कालीकट
"
2714,"डिब्रूगढ
"
2715,"गुंटूर
"
2716,"चिपलून
"
2717,"कटरा
"
2718,"हरिद्वार
"
2719,"वेरावल
"
2720,"दरभंगा
"
2721,"भागलपुर
"
2722,"गोंडा
"
2723,"नैनीताल
"
2724,"बिलासपुर
"
2725,"आज़मगढ़
"
2726,"रामपुर
"
2727,"डोडा
"
2728,"विलासपुर
"
2729,"झुंझुनू
"
2730,"जोवाई
"
2731,"कटिहार
"
2732,"आइजोल
"
2733,"बाँसवाड़ा
"
2734,"नजीबाबाद
"
2735,"गोरखपुर
"
2736,"मधुबनी
"
2737,"लाड़नू
"
2738,"सिमडेगा
"
2739,"तंजावुर
"
2740,"काँची
"
2741,"जलगाँव
"
2742,"होशियारपुर
"
2743,"मसूरी
"
2744,"चिकमंगलूर
"
2745,"विशाखापत्तनम
"
2746,"धनबाद
"
2747,"विलासपुर
"
2748,"गुमला
"
2749,"देवरिया
"
2750,"कुल्लू
"
2751,"भिलाई
"
2752,"चंडीगढ
"
2753,"शिमोगा
"
2754,"नोएडा
"
2755,"सिलीगुड़ी
"
2756,"पीलीभीत
"
2757,"वड़ोदरा
"
2758,"रायबरेली
"
2759,"तुएनसांग
"
2760,"जलगाँव
"
2761,"घाटमपुर
"
2762,"तूतीकोरन
"
2763,"आज़मगढ़
"
2764,"आज़मगढ़
"
2765,"मधुबनी
"
2766,"तूतीकोरन
"
2767,"राजमुंदरी
"
2768,"इटारसी
"
2769,"नांदेड़
"
2770,"बीजापुर
"
2771,"पॉन्डिचेरी
"
2772,"पंतनगर
"
2773,"बैतूल
"
2774,"चोपन
"
2775,"वृन्दावन
"
2776,"उदयपुर
"
2777,"कन्नौज
"
2778,"कम्पिल
"
2779,"अहमदाबाद
"
2780,"तिरूनेलवेली
"
2781,"विशाखापत्तनम
"
2782,"जबलपुर
"
2783,"एटा
"
2784,"रुद्रप्रयाग
"
2785,"सेनापति
"
2786,"भीलवाड़ा
"
2787,"अनंतपुर
"
2788,"आइजोल
"
2789,"सिमडेगा
"
2790,"फ़रीदाबाद
"
2791,"अबोहर
"
2792,"गुमला
"
2793,"फ़ैजाबाद
"
2794,"कोहिमा
"
2795,"यशवंतपुर
"
2796,"नागपुर
"
2797,"जलपाईगुड़ी
"
2798,"हासन
"
2799,"उदयपुर
"
2800,"विलासपुर
"
2801,"पूर्णिया
"
2802,"अजमेर
"
2803,"नांदेड़
"
2804,"इटारसी
"
2805,"देहरादून
"
2806,"बम्बई
"
2807,"बिहार शरीफ़
"
2808,"नेल्लूर
"
2809,"नैनीताल
"
2810,"खम्मम
"
2811,"सीतापुर
"
2812,"झरिया
"
2813,"उरई
"
2814,"एर्नाकुलम
"
2815,"बड़ौदा
"
2816,"मुजफ्फरनगर
"
2817,"जलंधर
"
2818,"बालासोर
"
2819,"कवरत्ती
"
2820,"हैदराबाद
"
2821,"बेल्लारी
"
2822,"इंदौर
"
2823,"कोहिमा
"
2824,"होशियारपुर
"
2825,"चंडीगढ
"
2826,"केदारनाथ
"
2827,"बाँदा
"
2828,"सोमनाथ
"
2829,"बड़ौदा
"
2830,"लेह
"
2831,"फ़ैजाबाद
"
2832,"पिपली
"
2833,"हाजीपुर
"
2834,"वेल्लूर
"
2835,"वृन्दावन
"
2836,"दीमापुर
"
2837,"गाजीपुर
"
2838,"त्रिचुर
"
2839,"सुंदरगढ
"
2840,"गुरदासपुर
"
2841,"उस्मानाबाद
"
2842,"प्रयाग
"
2843,"अयोध्या
"
2844,"रायबरेली
"
2845,"कटिहार
"
2846,"हम्पी
"
2847,"होशंगाबाद
"
2848,"जोधपुर
"
2849,"चित्रकूट
"
2850,"बेगूसराय
"
2851,"खम्मम
"
2852,"डिंडीगुल
"
2853,"मुजफ्फरपुर
"
2854,"राजमुंदरी
"
2855,"झाँसी
"
2856,"शिवसागर
"
2857,"सिलचर
"
2858,"अकबरपुर
"
2859,"इंदौर
"
2860,"अंबिकापुर
"
2861,"रामनाथपुरम
"
2862,"बरौनी
"
2863,"हमीरपुर
"
2864,"हाथरस
"
2865,"बेलगाँव
"
2866,"गाँधीनगर
"
2867,"लखीमपुर-खीरी
"
2868,"बैंगलोर
"
2869,"बीकानेर
"
2870,"शिवसागर
"
2871,"ऊटी
"
2872,"भद्रक
"
2873,"पुणे
"
2874,"चिपलून
"
2875,"त्रिवेन्द्रम
"
2876,"भिलाई
"
2877,"नासिक
"
2878,"मोतिहारी
"
2879,"गोपालपुर
"
2880,"चंपारण
"
2881,"पणजी
"
2882,"डिंडीगुल
"
2883,"हाथरस
"
2884,"आज़मगढ़
"
2885,"बम्बई
"
2886,"ॠषिकेष
"
2887,"सोमनाथ
"
2888,"घाटमपुर
"
2889,"पॉन्डिचेरी
"
2890,"एटा
"
2891,"बाँकुड़ा
"
2892,"फ़तेहगढ
"
2893,"फ़तेहगढ
"
2894,"जलंधर
"
2895,"इंफाल
"
2896,"वर्धा
"
2897,"अबोहर
"
2898,"बैंगलोर
"
2899,"कालाहांडी
"
2900,"रत्नागढ़
"
2901,"आइजोल
"
2902,"त्रिची
"
2903,"राजमुंदरी
"
2904,"संबलपुर
"
2905,"दुर्गापुर
"
2906,"अकोला
"
2907,"मदुरै
"
2908,"लेह
"
2909,"बम्बई
"
2910,"मदुरै
"
2911,"हाथरस
"
2912,"मुजफ्फरनगर
"
2913,"रायचूर
"
2914,"चित्रकूट
"
2915,"पॉन्डिचेरी
"
2916,"पंढरपुर
"
2917,"सिलीगुड़ी
"
2918,"चंपावत
"
2919,"चित्रकूट
"
2920,"चंडीगढ
"
2921,"इलाहाबाद
"
2922,"पंढरपुर
"
2923,"तिनसुकिया
"
2924,"उदयपुर
"
2925,"बड़ौदा
"
2926,"मिर्ज़ापुर
"
2927,"भिंड
"
2928,"बोकारो
"
2929,"दुर्ग
"
2930,"बर्धमान
"
2931,"रतलाम
"
2932,"मधेपुरा
"
2933,"पिंजौर
"
2934,"कोहिमा
"
2935,"श्रीगंगानगर
"
2936,"वारंगल
"
2937,"जयनगर
"
2938,"श्रीनगर
"
2939,"रामनाथपुरम
"
2940,"प्रयाग
"
2941,"सीतापुर
"
2942,"उस्मानाबाद
"
2943,"मदुरै
"
2944,"त्रिवेन्द्रम
"
2945,"रायबरेली
"
2946,"विजयवाड़ा
"
2947,"सीतापुर
"
2948,"फ़ैजाबाद
"
2949,"तिनसुकिया
"
2950,"रत्नागढ़
"
2951,"सोलन
"
2952,"बेल्लारी
"
2953,"यशवंतपुर
"
2954,"सतारा
"
2955,"जलगाँव
"
2956,"कुरुक्षेत्र
"
2957,"जलंधर
"
2958,"मसूरी
"
2959,"वल्लभगढ
"
2960,"पिंजौर
"
2961,"ग्वालियर
"
2962,"पंतनगर
"
2963,"पुरुलिया
"
2964,"जोवाई
"
2965,"जोधपुर
"
2966,"चोपन
"
2967,"गोपालपुर
"
2968,"कोहिमा
"
2969,"गुमला
"
2970,"मवाना
"
2971,"उदयपुर
"
2972,"कूर्ग
"
2973,"पिपली
"
2974,"बर्धमान
"
2975,"साहिबगंज
"
2976,"चित्रकूट
"
2977,"मुंबई
"
2978,"भिंड
"
2979,"कानपुर
"
2980,"बड़ौदा
"
2981,"दुर्ग
"
2982,"चाईबासा
"
2983,"कटक
"
2984,"देहरादून
"
2985,"रायरंगपुर
"
2986,"विजयवाड़ा
"
2987,"हैदराबाद
"
2988,"आसनसोल
"
2989,"जबलपुर
"
2990,"शिवसागर
"
2991,"लुधियाना
"
2992,"गाँधीनगर
"
2993,"बेल्लारी
"
2994,"नई दिल्ली
"
2995,"गया
"
2996,"आदिलाबाद
"
2997,"बिजनौर
"
2998,"वास्को डी गामा
"
2999,"चूड़ाचाँदपुर
"
3000,"कटरा
"
3001,"गाजीपुर
"
3002,"सुपौल
"
3003,"बाराबंकी
"
3004,"शिमोगा
"
3005,"चांगलांग
"
3006,"गाँधीनगर
"
3007,"फ़ैजाबाद
"
3008,"सतारा
"
3009,"रायगढ
"
3010,"बेगूसराय
"
3011,"पंढरपुर
"
3012,"मुंबई
"
3013,"झाँसी
"
3014,"वेरावल
"
3015,"पूर्णिया
"
3016,"सोपोर
"
3017,"झरिया
"
3018,"विशाखापत्तनम
"
3019,"चंडीगढ
"
3020,"झाँसी
"
3021,"अकोला
"
3022,"वेरावल
"
3023,"दरभंगा
"
3024,"विलियमनगर
"
3025,"सुंदरगढ
"
3026,"वड़ोदरा
"
3027,"विलियमनगर
"
3028,"तूतीकोरन
"
3029,"हनुमानगढ़
"
3030,"वारंगल
"
3031,"पोर्ट ब्लेयर
"
3032,"रोपड़
"
3033,"बालासोर
"
3034,"चेन्नई
"
3035,"अकबरपुर
"
3036,"रामगढ
"
3037,"हरिद्वार
"
3038,"आज़मगढ़
"
3039,"ॠषिकेष
"
3040,"सेनापति
"
3041,"बेल्लारी
"
3042,"बिजनौर
"
3043,"मोकोकचुआंग
"
3044,"बेगूसराय
"
3045,"वारंगल
"
3046,"मुजफ्फरपुर
"
3047,"चाईबासा
"
3048,"वृन्दावन
"
3049,"तिरूनेलवेली
"
3050,"बिलासपुर
"
3051,"उदयपुर
"
3052,"दमोह
"
3053,"जोधपुर
"
3054,"लखीमपुर-खीरी
"
3055,"हाफ़लांग
"
3056,"अकबरपुर
"
3057,"दीमापुर
"
3058,"आदिलाबाद
"
3059,"अयोध्या
"
3060,"आज़मगढ़
"
3061,"पटना
"
3062,"गंगटोक
"
3063,"सतारा
"
3064,"रायरंगपुर
"
3065,"गोरखपुर
"
3066,"साहिबगंज
"
3067,"बिजनौर
"
3068,"सोलन
"
3069,"फ़िरोजाबाद
"
3070,"खुर्जा
"
3071,"कुर्सियांग
"
3072,"देवघर
"
3073,"सुंदरगढ
"
3074,"बुलंदशहर
"
3075,"झुंझुनू
"
3076,"बैंगलोर
"
3077,"दीमापुर
"
3078,"पुरुलिया
"
3079,"मधेपुरा
"
3080,"डिब्रूगढ
"
3081,"आनंद
"
3082,"आगरा
"
3083,"सिलचर
"
3084,"कलिंपोंग
"
3085,"भीलवाड़ा
"
3086,"त्रिची
"
3087,"हापुड़
"
3088,"जयपुर
"
3089,"ऊटी
"
3090,"देवघर
"
3091,"अनंतनाग
"
3092,"जमशेदपुर
"
3093,"हल्द्वानी
"
3094,"बाराबंकी
"
3095,"उदयपुर
"
3096,"हजारीबाग
"
3097,"गोड्डा
"
3098,"मधेपुरा
"
3099,"हाफ़लांग
"
3100,"इंफाल
"
3101,"फ़िरोजाबाद
"
3102,"दुर्ग
"
3103,"सीतापुर
"
3104,"फ़िरोज़पुर
"
3105,"बाराबंकी
"
3106,"नेल्लूर
"
3107,"जालौन
"
3108,"मुजफ्फरनगर
"
3109,"फ़ैजाबाद
"
3110,"बेल्लारी
"
3111,"मधुबनी
"
3112,"झाँसी
"
3113,"कोहिमा
"
3114,"होशियारपुर
"
3115,"गिरीडीह
"
3116,"मदुरै
"
3117,"हिसार
"
3118,"उस्मानाबाद
"
3119,"काँची
"
3120,"पावापुरी
"
3121,"फ़ैजाबाद
"
3122,"अनंतनाग
"
3123,"वल्लभगढ
"
3124,"गोंडा
"
3125,"दरभंगा
"
3126,"मुजफ्फरनगर
"
3127,"कायमगंज
"
3128,"चिकमंगलूर
"
3129,"मवाना
"
3130,"मीरापुर
"
3131,"आनंद
"
3132,"डिंडीगुल
"
3133,"भिंड
"
3134,"रोसड़ा
"
3135,"रतलाम
"
3136,"भुवनेश्वर
"
3137,"बाराबंकी
"
3138,"हजारीबाग
"
3139,"पठानकोट
"
3140,"पिपली
"
3141,"मुजफ्फरनगर
"
3142,"पॉन्डिचेरी
"
3143,"गोवा
"
3144,"सहारनपुर
"
3145,"कोडरमा
"
3146,"सतारा
"
3147,"गुंटूर
"
3148,"गंगानगर
"
3149,"वारंगल
"
3150,"सोमनाथ
"
3151,"घाटशिला
"
3152,"रोपड़
"
3153,"गोरखपुर
"
3154,"टीकमगढ
"
3155,"आदिलाबाद
"
3156,"बिलासपुर
"
3157,"पिलानी
"
3158,"अंबिकापुर
"
3159,"बैतूल
"
3160,"रुद्रप्रयाग
"
3161,"बाराबंकी
"
3162,"हल्द्वानी
"
3163,"कटिहार
"
3164,"कुल्लू
"
3165,"डिब्रूगढ
"
3166,"कालाहांडी
"
3167,"पिलानी
"
3168,"जयपुर
"
3169,"सिलचर
"
3170,"सन्त रविदास नगर
"
3171,"जलंधर
"
3172,"मोतिहारी
"
3173,"बाँकुड़ा
"
3174,"प्रयाग
"
3175,"बेगूसराय
"
3176,"हिसार
"
3177,"झाँसी
"
3178,"उस्मानाबाद
"
3179,"हम्पी
"
3180,"हनुमानगढ़
"
