,Place
2185,"दमोह
"
2186,"पॉन्डिचेरी
"
2187,"उमरगा
"
2188,"बड़ौदा
"
2189,"दरभंगा
"
2190,"अजमेर
"
2191,"चिंचवड
"
2192,"रामग़ड
"
2193,"नोएडा
"
2194,"चिंचवड
"
2195,"वास्को द गामा
"
2196,"हरिद्वार
"
2197,"वाराणसी/बनारस
"
2198,"प्रयाग
"
2199,"वर्धमान
"
2200,"शेगाव
"
2201,"वाई
"
2202,"कोच्ची
"
2203,"हासन
"
2204,"बोकारो
"
2205,"रतलाम
"
2206,"रामनाथपुरम
"
2207,"साहिबगंज
"
2208,"नौगांव
"
2209,"खिद्रापूर
"
2210,"डिब्रूगढ
"
2211,"खिद्रापूर
"
2212,"शिमोगा
"
2213,"पन्हाळा
"
2214,"पिंपरी
"
2215,"मुजफ्फरनगर
"
2216,"कुचेरा चुनार
"
2217,"गाजीपूर
"
2218,"कूचबिहार
"
2219,"फलटन
"
2220,"भुसावळ
"
2221,"पोर्ट ब्लेअर
"
2222,"कागल
"
2223,"शिंगणापूर
"
2224,"श्रीनगर
"
2225,"हम्पी
"
2226,"भरतपूर
"
2227,"अम्बाला
"
2228,"फतेहगढ
"
2229,"गोपालपूर
"
2230,"उमरगा
"
2231,"अंजनगाव
"
2232,"अयोध्या
"
2233,"जुन्नूर
"
2234,"फतेहगढ
"
2235,"ताम्ब्रम
"
2236,"त्रिवेन्द्रम
"
2237,"अलवर
"
2238,"गुवाहाटी
"
2239,"गुड़गाव
"
2240,"झुंझुनू
"
2241,"कोल्हापूर
"
2242,"हल्द्वानी
"
2243,"भुसावळ
"
2244,"बिहार शरीफ़
"
2245,"कोल्हापूर
"
2246,"भागलपूर
"
2247,"महाबळेश्वर
"
2248,"फैसलाबाद
"
2249,"टीकमगढ
"
2250,"प्रयाग
"
2251,"हलकर्णी
"
2252,"पणजी
"
2253,"कटरा
"
2254,"जम्मू
"
2255,"रोपड़
"
2256,"रोपड़
"
2257,"इरोड
"
2258,"पटना
"
2259,"उदगीर
"
2260,"सांगली
"
2261,"गंगानगर
"
2262,"डेहराडून
"
2263,"विजयवाड़ा
"
2264,"उदगाव
"
2265,"पीलीभीत
"
2266,"मोतिहारी
"
2267,"आंध्रप्रदेश
"
2268,"फलटन
"
2269,"चंपारण
"
2270,"आटपाडी
"
2271,"तुळजापूर
"
2272,"वाशी
"
2273,"धारवाड़
"
2274,"चंदगड
"
2275,"कराड
"
2276,"आइजोल
"
2277,"टीकमगढ
"
2278,"रत्नागीरी
"
2279,"कालीकत
"
2280,"रामपूर
"
2281,"पिपली
"
2282,"मुजफ्फरनगर
"
2283,"सोलापूर
"
2284,"उदगीर
"
2285,"मंडी
"
2286,"नागपूर
"
2287,"कटक
"
2288,"गांधीनगर
"
2289,"मुजफ्फरनगर
"
2290,"जयनगर
"
2291,"अजमेर
"
2292,"बिहार
"
2293,"जालना
"
2294,"तुळजापूर
"
2295,"बेल्लारी
"
2296,"राजकोट
"
2297,"कलकत्ता
"
2298,"खम्मम
"
2299,"अंकलेश्वर
"
2300,"बेगूसराय
"
2301,"पिथौरागढ
"
2302,"सोमनाथ
"
2303,"हमीरपूर
"
2304,"गोआलपाड़ा
"
2305,"हलकर्णी
"
2306,"उडुपी
"
2307,"नोएडा
"
2308,"इरोड
"
2309,"सिलचर
"
2310,"अकलूज
"
2311,"झारसुगड़ा
"
2312,"मधुबनी
"
2313,"मालेगाव
"
2314,"कामेवाडी
"
2315,"झाशी
"
2316,"चिंचवड
"
2317,"देवघर
"
2318,"ईटानगर
"
2319,"दमोह
"
2320,"दिल्ली नई दिल्ली
"
2321,"उमळवाड
"
2322,"मुजफ्फरपूर
"
2323,"गुरदासपूर
"
2324,"उदगाव
"
2325,"दमोह
"
2326,"डिब्रूगढ
"
2327,"विलियमनगर
"
2328,"लडाख
"
2329,"रांची
"
2330,"प्रयाग
"
2331,"वाराणसी/बनारस
"
2332,"हुपरी
"
2333,"राहुरी
"
2334,"पुरुलिया
"
2335,"जलपाईगुड़ी
"
2336,"खगड़िया
"
2337,"करवीर
"
2338,"रत्नागीरी
"
2339,"तुमकुर
"
2340,"आज़मगढ़
"
2341,"पंतनगर
"
2342,"पिंजौर
"
2343,"कोपरगाव
"
2344,"जयपूर
"
2345,"वेल्लूर
"
2346,"कोचीन
"
2347,"झुंझुनू
"
2348,"खटाव
"
2349,"सावळज
"
2350,"पारनेर
"
2351,"जुन्नूर
"
2352,"कोरबा
"
2353,"नरवर
"
2354,"कुचेरा चुनार
"
2355,"बेगूसराय
"
2356,"अनंतनाग
"
2357,"होशंगाबाद
"
2358,"नजीबाबाद टाटानगर
"
2359,"चंपारण
"
2360,"आदिलाबाद
"
2361,"खटाव
"
2362,"तुरा
"
2363,"नलगोंडा
"
2364,"कन्याकुमारी
"
2365,"नौगांव
"
2366,"साजणी
"
2367,"चाळीसगाव
"
2368,"दार्जिलिंग
"
2369,"मंगळवेढा
"
2370,"हुपरी
"
2371,"होशियारपूर
"
2372,"साजणी
"
2373,"भीलवाड़ा
"
2374,"भद्रक
"
2375,"रामपूर
"
2376,"वड्डी
"
2377,"फतेहगढ
"
2378,"आइजोल
"
2379,"कलिंपोंग
"
2380,"गांधीनगर
"
2381,"मिर्जापूर
"
2382,"होशंगाबाद
"
2383,"भुसावळ
"
2384,"गुमला
"
2385,"भुज
"
2386,"शेगाव
"
2387,"चेन्नई
"
2388,"तूतीकोरन
"
2389,"भोर
"
2390,"रोपड़
"
2391,"आनंद
"
2392,"राजमुंदरी
"
2393,"गुवाहाटी
"
2394,"पालघर
"
2395,"त्र्यंबकेश्र्वर
"
2396,"मंगळवेढा
"
2397,"विजयवाड़ा
"
2398,"हल्द्वानी
"
2399,"कुल्लू
"
2400,"अजमेर
"
2401,"गगनबावडा
"
2402,"हाफलांग
"
2403,"हल्दिया
"
2404,"गोवा
"
2405,"पिंपरी
"
2406,"नंदगाव
"
2407,"कुर्डूवाडी
"
2408,"हल्दिया
"
2409,"जत
"
2410,"वाशी
"
2411,"कवरत्ती
"
2412,"मोकोकचुआंग
"
2413,"हमीरपूर
"
2414,"भागलपूर
"
2415,"लोणार
"
2416,"प्रकाशम
"
2417,"सतारा
"
2418,"नेल्लूर
"
2419,"पुरुलिया
"
2420,"कटक
"
2421,"सोनी
"
2422,"जळगाव
"
2423,"हासन
"
2424,"वर्धा
"
2425,"राधानगरी
"
2426,"गाजीपूर
"
2427,"संगमनेर
"
2428,"भुसावळ
"
2429,"केदारनाथ
"
2430,"रुद्रप्रयाग
"
2431,"गंगानगर
"
2432,"जैरुसलेम
"
2433,"बैंगलोर
"
2434,"कुल्लू
"
2435,"वाळवा
"
2436,"यवतमाळ
"
2437,"मलकापूर
"
2438,"खम्मम
"
2439,"आग्रा
"
2440,"रामटेक
"
2441,"नरकटियागंज
"
2442,"एर्नाकुलम
"
2443,"चाईबासा
"
2444,"फैजाबाद
"
2445,"कालीकत
"
2446,"श्रीगंगानगर
"
2447,"झरिया
"
2448,"सिंधुदुर्ग
"
2449,"विशाखापट्टनम
"
2450,"गानगापूर
"
2451,"सिंधुदुर्ग
"
2452,"यशवंतपूर
"
2453,"वर्धा
"
2454,"सिंधुदुर्ग
"
2455,"बांसवाड़ा
"
2456,"शिवसागर
"
2457,"र्शिडी
"
2458,"फैसलाबाद
"
2459,"भुसावळ
"
2460,"गोवा
"
2461,"गोवा
"
2462,"विशाखापट्टनम
"
2463,"झाशी
"
2464,"अंबिकापूर
"
2465,"चूड़ाचांदपूर
"
2466,"हिसार
"
2467,"पनवेल
"
2468,"गोड्डा
"
2469,"दुमका
"
2470,"महाबळेश्वर
"
2471,"रत्नागीरी
"
2472,"कालाहांडी
"
2473,"परांडा
"
2474,"यशवंतपूर
"
2475,"उदयपूर
"
2476,"सोपोर
"
2477,"शिवसागर
"
2478,"अक्कलकोट
"
2479,"फतेहगढ
"
2480,"अबोहर
"
2481,"भीलवाड़ा
"
2482,"रतलाम
"
2483,"नंदूरबार
"
2484,"कन्याकुमारी
"
2485,"सीतापूर
"
2486,"रंगारेड्डी
"
2487,"बिजापूर
"
2488,"मिरज
"
2489,"फरीदाबाद
"
2490,"खुर्जा
"
2491,"उडुपी
"
2492,"मालेगाव
"
2493,"जामताड़ा
"
2494,"इलाहाबाद
"
2495,"अकबरपूर
"
2496,"डिब्रूगढ
"
2497,"वदोदरा
"
2498,"कामेवाडी
"
2499,"तुएनसांग
"
2500,"दमोह
"
2501,"कटरा
"
2502,"दुर्गापूर
"
2503,"डिंडीगुल
"
2504,"हापुड़
"
2505,"पोर्ट ब्लेअर
"
2506,"आंबोली
"
2507,"भोपाळ
"
2508,"आज़मगढ़
"
2509,"कुर्डूवाडी
"
2510,"सुपौल
"
2511,"गंगानगर
"
2512,"जम्मू
"
2513,"आसनसोल
"
2514,"गोंडा
"
2515,"डोडा
"
2516,"पावापुरी
"
2517,"कुल्लू
"
2518,"मोतिहारी
"
2519,"सीतापूर
"
2520,"भरतपूर
"
2521,"नलगोंडा
"
2522,"उमळवाड
"
2523,"मैसूर
"
2524,"वेरावल
"
2525,"रायबरेली
"
2526,"इलाहाबाद
"
2527,"मलकापूर
"
2528,"मुजफ्फरनगर
"
2529,"सातारा
"
2530,"उन्नाव
"
2531,"पिथौरागढ
"
2532,"आंध्रप्रदेश
"
2533,"अनंतपूर
"
2534,"मोहोळ
"
2535,"गणेशवाडी
"
2536,"बीकानेर
"
2537,"अंबेगाव
"
2538,"नजीबाबाद टाटानगर
"
2539,"रोपड़
"
2540,"सोनी
"
2541,"तुळजापूर
"
2542,"सिमडेगा
"
2543,"डिंडीगुल
"
2544,"पोर्ट ब्लेअर
"
2545,"कोपरगाव
"
2546,"उदगाव
"
2547,"करवीर
"
2548,"शिलांग
"
2549,"लोणार
"
2550,"रोपड़
"
2551,"पठानकोट
"
2552,"अमरावती
"
2553,"गाजीपूर
"
2554,"बालासोर
"
2555,"हल्दिया
"
2556,"पेण
"
2557,"लेह
"
2558,"बालासोर
"
2559,"संगमनेर
"
2560,"भागलपूर
"
2561,"शिंगणापूर
"
2562,"रीवा
"
2563,"अंबिकापूर
"
2564,"आग्रा
"
2565,"फैजाबाद
"
2566,"कात्रज
"
2567,"सुपौल
"
2568,"जलंधर
"
2569,"पिथौरागढ
"
2570,"उन्नाव
"
2571,"बिजापूर
"
2572,"परभणी
"
2573,"कोपरगाव
"
2574,"कोट्टायम
"
2575,"नागरकोइल
"
2576,"श्रीरामपूर
"
2577,"डिंडीगुल
"
2578,"अजरा
"
2579,"चंडीगढ
"
2580,"पिलानी
"
2581,"हरिद्वार
"
2582,"मुंबई
"
2583,"बेल्लारी
"
2584,"नेल्लूर
"
2585,"र्शिडी
"
2586,"दीमापूर
"
2587,"नलगोंडा
"
2588,"दमोह
"
2589,"भुज
"
2590,"नोएडा
"
2591,"इंफाळ
"
2592,"यशवंतपूर
"
2593,"देवघर
"
2594,"अयोध्या
"
2595,"ठाणे
"
2596,"भिंड
"
2597,"कोहिमा
"
2598,"रामपूर
"
2599,"जमशेदपूर
"
2600,"मिरज
"
2601,"बिजापूर
"
2602,"लोणार
"
2603,"होशंगाबाद
"
2604,"पिथौरागढ
"
2605,"गिरीडीह
"
2606,"कारवार
"
2607,"शिमोगा
"
2608,"हुपरी
"
2609,"कागल
"
2610,"नंदगाव
"
2611,"लोहरदग्गा
"
2612,"गगनबावडा
"
2613,"ग्वाल्हेर
"
2614,"होशियारपूर
"
2615,"बेगूसराय
"
2616,"डिब्रूगढ
"
2617,"अनंतनाग
"
2618,"देहू
"
2619,"पनवेल
"
2620,"छिंदवाड़ा
"
2621,"नाशिक
"
2622,"श्रीकाकुलम
"
2623,"गडचिरोली
"
2624,"आदिलाबाद
"
2625,"बस्ती
"
2626,"खेड
"
2627,"बांकुड़ा
"
2628,"मुंबई
"
2629,"मदुरै
"
2630,"भीलवाड़ा
"
2631,"बेल्लारी
"
2632,"डिंडीगुल
"
2633,"नेसरी
"
2634,"सिमडेगा
"
2635,"पिपली
"
2636,"आंगलोंग
"
2637,"मलकापूर
"
2638,"चतरा
"
2639,"वास्को द गामा
"
2640,"गंगटोक
"
2641,"देवरिया
"
2642,"हनुमानगड
"
2643,"चोपन
"
2644,"महाबळेश्वर
"
2645,"आंबोली
"
2646,"कोट्टायम
"
2647,"हजारीबाग
"
2648,"रामग़ड
"
2649,"आसनसोल
"
2650,"त्रिची
"
2651,"गांधीनगर
"
2652,"मलकापूर
"
2653,"मिरज
"
2654,"खगड़िया
"
2655,"लेह
"
2656,"उदयपूर
"
2657,"मधुबनी
"
2658,"कोट्टायम
"
2659,"गंगटोक
"
2660,"खेड
"
2661,"सुपौल
"
2662,"रायरंगपूर
"
2663,"शिवसागर
"
2664,"श्रीनगर
"
2665,"गया
"
2666,"समस्तीपूर
"
2667,"पनवेल
"
2668,"कुडाळ
"
2669,"नरवर
"
2670,"गुवाहाटी
"
2671,"बारामती
"
2672,"लुधियाना
"
2673,"आंध्रप्रदेश
"
2674,"कटरा
"
2675,"चंपारण
"
2676,"तूतीकोरन
"
2677,"शेगाव
"
2678,"एटा
"
2679,"पठानकोट
"
2680,"कल्याण
"
2681,"करवीर
"
2682,"रायगड
"
2683,"जालना
"
2684,"राजापूर
"
2685,"यवतमाळ
"
2686,"गोवा
"
2687,"नजीबाबाद टाटानगर
"
2688,"रायगड
"
2689,"चिंचवड
"
2690,"शिरूर
"
2691,"रंगारेड्डी
"
2692,"इचलकरंजी
"
2693,"आसनसोल
"
2694,"मैसूर
"
2695,"बिहार शरीफ़
"
2696,"मैसूर
"
2697,"अयोध्या
"
2698,"मथुरा
"
2699,"परांडा
"
2700,"रायपूर
"
2701,"तूतीकोरन
"
2702,"कासेगाव
"
2703,"सिमडेगा
"
2704,"हाजीपूर
"
2705,"चतरा
"
2706,"त्र्यंबकेश्र्वर
"
2707,"गंगटोक
"
2708,"श्रीगंगानगर
"
2709,"छिंदवाड़ा
"
2710,"गणेशवाडी
"
2711,"हरदोई
"
2712,"माळशीरस
"
2713,"वदोदरा
"
2714,"देवरिया
"
2715,"कुर्डूवाडी
"
2716,"उदयपूर
"
2717,"विलासपूर
"
2718,"पिथौरागढ
"
2719,"सोलन
"
2720,"कलकत्ता
"
2721,"कन्याकुमारी
"
2722,"चंपावत
"
2723,"नरकटियागंज
"
2724,"चंपारण
"
2725,"रीवा
"
2726,"भुवनेश्वर
"
2727,"महाड
"
2728,"अकोला
"
2729,"जम्मू
"
2730,"रोपड़
"
2731,"सांगरूळ
"
2732,"सोपोर
"
2733,"फिरोज़पूर
"
2734,"कटरा
"
2735,"लोणार
"
2736,"पीलीभीत
"
2737,"चतरा
"
2738,"पेण
"
2739,"चंद्रपूर
"
2740,"वाराणसी/बनारस
"
2741,"उल्हासनगर
"
2742,"चोपन
"
2743,"चिपळून
"
2744,"अक्कलकोट
"
2745,"अहमदनगर
"
2746,"राजौरी
"
2747,"रीवा
"
2748,"वर्धमान
"
2749,"आग्रा
"
2750,"कवरत्ती
"
2751,"कुंडल
"
2752,"बुलंदशहर
"
2753,"पूर्णिया
"
2754,"अमळनेर
"
2755,"कानपूर
"
2756,"रायपूर
"
2757,"बेरमो
"
2758,"इस्लामपूर
"
2759,"कटरा
"
2760,"दुर्गापूर
"
2761,"शिरूर
"
2762,"पेण
"
2763,"बोकारो
"
2764,"इरोड
"
2765,"नंदूरबार
"
2766,"साहिबगंज
"
2767,"मथुरा
"
2768,"कटक
"
2769,"कोरेगाव
"
2770,"श्रीरामपूर
"
2771,"हाफलांग
"
2772,"इरोड
"
2773,"साहिबगंज
"
2774,"कटरा
"
2775,"वाशीम
"
2776,"श्रीनगर
"
2777,"गया
"
2778,"कटिहार
"
2779,"सांगोला
"
2780,"अलीगढ
"
2781,"नेल्लूर
"
2782,"चिकमंगळूर
"
2783,"अबोहर
"
2784,"ईटानगर
"
2785,"कलकत्ता
"
2786,"नौगांव
"
2787,"नरकटियागंज
"
2788,"शिरूर
"
2789,"बिजापूर
"
2790,"नेल्लूर
"
2791,"गुंटूर
"
2792,"पेण
"
2793,"बिजनौर
"
2794,"कुल्लू
"
2795,"रीवा
"
2796,"मलकापूर
"
2797,"रेनापूर
"
2798,"झरिया
"
2799,"बारामती
"
2800,"चंद्रपूर
"
2801,"फतुहा
"
2802,"राजौरी
"
2803,"शिलांग
"
2804,"गडचिरोली
"
2805,"जामखेड
"
2806,"नंदूरबार
"
2807,"मोकोकचुआंग
"
2808,"कोडरमा
"
2809,"सांगरूळ
"
2810,"टिटलागढ
"
2811,"नोएडा
"
2812,"वेंगुर्ला
"
2813,"वाळवा
"
2814,"बार्शी
"
2815,"चिखली
"
2816,"उदगीर
"
2817,"तासगाव
"
2818,"गोरखपूर
"
2819,"जयनगर
"
2820,"चूड़ाचांदपूर
"
2821,"ठाणे
"
2822,"आंळदी
"
2823,"अम्बाला
"
2824,"होशियारपूर
"
2825,"फतेहगढ
"
2826,"रामपूर
"
2827,"खगड़िया
"
2828,"मिर्जापूर
"
2829,"एटा
"
2830,"शिरोळ
"
2831,"गोंडा
"
2832,"करमाळा
"
2833,"जामनगर
"
2834,"चंदगड
"
2835,"महाबळेश्वर
"
2836,"कानपूर
"
2837,"भरतपूर
"
2838,"वसई
"
2839,"डिंडीगुल
"
2840,"राजमुंदरी
"
2841,"मधुबनी
"
2842,"गडहिंग्लज
"
2843,"हल्द्वानी
"
2844,"गोड्डा
"
2845,"वारंगल
"
2846,"डेहराडून
"
2847,"राहुरी
"
2848,"गुमला
"
2849,"नरवर
"
2850,"तुळजापूर
"
2851,"मवाना
"
2852,"शेगाव
"
2853,"खुर्जा
"
2854,"यशवंतपूर
"
2855,"पिपली
"
2856,"राहुरी
"
2857,"चोपन
"
2858,"कुडाळ
"
2859,"रत्नागढ़
"
2860,"फतुहा
"
2861,"अकोला
"
2862,"हाजीपूर
"
2863,"एर्नाकुलम
"
2864,"विलासपूर
"
2865,"अकलूज
"
2866,"कालीकत
"
2867,"सातारा
"
2868,"ॠषिकेष
"
2869,"रामनाथपुरम
"
2870,"दरभंगा
"
2871,"पीलीभीत
"
2872,"इंदौर
"
2873,"बेल्लारी
"
2874,"डिंडीगुल
"
2875,"शिंगणापूर
"
2876,"काँची
"
2877,"जलपाईगुड़ी
"
2878,"दुमका
"
2879,"गडहिंग्लज
"
2880,"कोट्टायम
"
2881,"बरौनी
"
2882,"पुरुलिया
"
2883,"गोरखपूर
"
2884,"काँची
"
2885,"उन्नाव
"
2886,"कोचीन
"
2887,"चंद्रपूर
"
2888,"फलटन
"
2889,"पन्हाळा
"
2890,"आटपाडी
"
2891,"अक्कलकोट
"
2892,"बिहार
"
2893,"र्शिडी
"
2894,"डिब्रूगढ
"
2895,"सोनी
"
2896,"मधुबनी
"
2897,"औरंगाबाद
"
2898,"झुंझुनू
"
2899,"गोंदिया
"
2900,"छिंदवाड़ा
"
2901,"इंदापूर
"
2902,"मधुबनी
"
2903,"गया
"
2904,"चंडीगढ
"
2905,"राहुरी
"
2906,"पारनेर
"
2907,"जशपूर
"
2908,"बोकारो
"
2909,"गोड्डा
"
2910,"गंगटोक
"
2911,"झाशी
"
2912,"चंपावत
"
2913,"देवगड
"
2914,"तुरा
"
2915,"नांदेड
"
2916,"चिकमंगळूर
"
2917,"कटरा
"
2918,"जलंधर
"
2919,"पारनेर
"
2920,"गोंडा
"
2921,"अहमदनगर
"
2922,"कन्याकुमारी
"
2923,"ठाणे
"
2924,"औरंगाबाद
"
2925,"सिलचर
"
2926,"जत
"
2927,"जशपूर
"
2928,"फैजाबाद
"
2929,"अहमदनगर
"
2930,"मेरठ
"
2931,"सांगोला
"
2932,"वाळवा
"
2933,"नेल्लूर
"
2934,"सुपौल
"
2935,"सुंदरगड
"
2936,"संबलपूर
"
2937,"अंबिकापूर
"
2938,"इरोड
"
2939,"कुचेरा चुनार
"
2940,"नोएडा
"
2941,"कन्नौज
"
2942,"भोर
"
2943,"बारामती
"
2944,"नाशिक
"
2945,"हल्दिया
"
2946,"पिपली
"
2947,"अजमेर
"
2948,"चिंचवड
"
2949,"इंदौर
"
2950,"जोवाई
"
2951,"अजरा
"
2952,"नागपूर
"
2953,"कुचेरा चुनार
"
2954,"तिरूनेलवेली
"
2955,"नोएडा
"
2956,"मधुबनी
"
2957,"भिवंडी
"
2958,"लोणार
"
2959,"श्रीगोंदा
"
2960,"हनुमानगड
"
2961,"बैंगलोर
"
2962,"कोरबा
"
2963,"त्रिचुर
"
2964,"मेहसाणा
"
2965,"उल्हासनगर
"
2966,"सतारा
"
2967,"जुन्नूर
"
2968,"करमाळा
"
2969,"मोतिहारी
"
2970,"पोर्ट ब्लेअर
"
2971,"आंगलोंग
"
2972,"राजकोट
"
2973,"पिंपरी
"
2974,"डिब्रूगढ
"
2975,"करमाळा
"
2976,"घाटमपूर
"
2977,"बैंगलोर
"
2978,"वेंगुर्ला
"
2979,"अमरावती
"
2980,"संबलपूर
"
2981,"कटक
"
2982,"अंबेगाव
"
2983,"बिजापूर
"
2984,"वदोदरा
"
2985,"नेसरी
"
2986,"छिंदवाड़ा
"
2987,"रत्नागढ़
"
2988,"लखनौ
"
2989,"चिखली
"
2990,"फतेहगढ
"
2991,"अमरावती
"
2992,"करमाळा
"
2993,"तुएनसांग
"
2994,"गुंटूर
"
2995,"कटक
"
2996,"प्रकाशम
"
2997,"रामनाथपुरम
"
2998,"चूड़ाचांदपूर
"
2999,"गोंदिया
"
3000,"कोल्हापूर
"
3001,"खटाव
"
3002,"लडाख
"
3003,"बार्शी
"
3004,"वड्डी
"
3005,"ग्वाल्हेर
"
3006,"मंडी
"
3007,"वल्लभग़ड
"
3008,"श्रीगोंदा
"
3009,"रामग़ड
"
3010,"उडुपी
"
3011,"श्रीकाकुलम
"
3012,"गोड्डा
"
3013,"कटक
"
3014,"कोपरगाव
"
3015,"कटक
"
3016,"गंगटोक
"
3017,"लुधियाना
"
3018,"सिलचर
"
3019,"लेह
"
3020,"डिंडीगुल
"
3021,"सांगली
"
3022,"दुर्ग
"
3023,"बस्ती
"
3024,"तुएनसांग
"
3025,"आंध्रप्रदेश
"
3026,"विजयवाड़ा
"
3027,"मेहसाणा
"
3028,"खंडाळा
"
3029,"वदोदरा
"
3030,"परांडा
"
3031,"सासवड
"
3032,"पुणे
"
3033,"मुजफ्फरनगर
"
3034,"नांदेड
"
3035,"शिमोगा
"
3036,"वसई
"
