,Place
2010,"નૈનીતાલ
"
2011,"ઈટાનગર
"
2012,"વારાણસી/બનારસ
"
2013,"ખમ્મમ
"
2014,"ધંધુકા
"
2015,"ભિલાઈ
"
2016,"સોલન
"
2017,"હમ્પી
"
2018,"મથુરા
"
2019,"હોશિયારપુર
"
2020,"હળવદ
"
2021,"એર્નાકુલમ
"
2022,"ફૈઝાબાદ
"
2023,"હોશિયારપુર
"
2024,"તુરા
"
2025,"ગોધરા
"
2026,"મોરબી
"
2027,"સાહિબગંજ
"
2028,"ભરતપુર
"
2029,"જંબુસર
"
2030,"ચંપાવત
"
2031,"નોયડા
"
2032,"વારાણસી/બનારસ
"
2033,"ગાંધીનગર
"
2034,"તુએનસાંગ
"
2035,"કોઇમ્બતૂર
"
2036,"ગાંધીનગર
"
2037,"દુર્ગ
"
2038,"રાયચૂર
"
2039,"નાલગોંડા
"
2040,"બાંસવાડા
"
